record_id,message_length,num_code_terms,num_text_terms_parts,min_length_text_terms,max_length_text_terms,avg_length_text_terms
765,14,256,1,14,14,14
4389,16,27,1,16,16,16
2920,14,306,1,14,14,14
5097,21,205,1,21,21,21
5929,11,88,1,11,11,11
3380,20,467,1,20,20,20
1597,11,399,3,11,91,57
1583,5,506,1,5,5,5
3394,7,594,1,7,7,7
2934,3,1049,2,3,125,64
5083,17,527,1,17,17,17
771,10,17,1,10,10,10
759,7,276,1,7,7,7
981,21,267,1,21,21,21
5915,4,1455,1,4,4,4
5901,10,69,1,10,10,10
995,6,145,1,6,6,6
2908,5,684,1,5,5,5
2897,12,476,1,12,12,12
3551,18,34,2,18,37,27
5120,4,821,9,4,83,44
6429,3,501,2,3,69,36
1346,5,544,1,5,5,5
7051,5,192,1,5,5,5
1420,7,23,1,7,7,7
5646,6,31,1,6,6,6
2129,8,91,1,8,8,8
3237,4,57,1,4,4,4
4558,10,231,1,10,10,10
5652,4,234,1,4,4,4
3223,10,741,8,10,133,53
7045,3,327,3,3,36,23
1434,3,43,1,3,3,3
1352,13,139,1,13,13,13
2883,15,1185,1,15,15,15
3545,10,18,1,10,10,10
5134,5,389,1,5,5,5
6415,13,45,1,13,13,13
76,39,866,4,39,101,60
836,17,313,1,17,17,17
4202,6,143,4,6,95,48
2673,30,785,1,30,30,30
2115,1,142,2,1,85,43
4564,9,44,2,9,25,17
188,7,328,1,7,7,7
6373,3,67,1,3,3,3
7079,3,57,1,3,3,3
1408,7,65,1,7,7,7
6367,1,171,2,1,99,50
2101,15,187,2,15,26,20
4570,11,1386,1,11,11,11
4216,11,652,1,11,11,11
3579,17,63,1,17,17,17
2667,11,891,1,11,11,11
5108,4,51,1,4,4,4
62,7,1980,2,7,110,58
6401,6,57,1,6,6,6
822,17,636,2,17,34,25
89,11,80,1,11,11,11
1385,9,164,1,9,9,9
611,23,147,4,23,89,57
2854,18,44,1,18,18,18
3592,7,74,1,7,7,7
5685,17,32,1,17,17,17
177,8,465,2,8,27,17
7092,9,94,1,9,9,9
163,5,2096,1,5,5,5
6398,2,414,1,2,2,2
7086,14,2384,1,14,14,14
5849,5,13,1,5,5,5
5691,25,22,1,25,25,25
2698,51,411,1,51,51,51
2840,61,1628,1,61,61,61
3586,4,805,1,4,4,4
605,23,65,2,23,45,34
1391,8,388,1,8,8,8
2868,18,3894,70,18,332,65
5861,10,332,2,10,43,26
5875,6,47,2,6,37,21
639,35,268,1,35,35,35
3035,6,316,1,6,6,6
4982,10,339,1,10,10,10
5444,12,157,3,12,131,70
1622,9,68,1,9,9,9
7253,13,966,5,13,210,94
1144,12,936,1,12,12,12
5322,9,545,1,9,9,9
3753,9,24,1,9,9,9
5336,2,10,1,2,2,2
2459,10,34,1,10,10,10
3747,36,2833,1,36,36,36
4028,18,29,1,18,18,18
1150,6,145,1,6,6,6
6159,4,2255,2,4,29,16
1636,3,71,1,3,3,3
7247,17,229,1,17,17,17
3021,10,571,3,10,28,17
4996,2,225,1,2,2,2
5450,14,450,1,14,14,14
6171,12,87,1,12,12,12
4766,5,245,1,5,5,5
3009,5,522,1,5,5,5
2317,12,1624,2,12,31,21
5478,3,428,1,3,3,3
2471,11,710,2,11,317,164
4000,21,240,3,21,76,42
1178,7,1000,1,7,7,7
6617,8,1172,2,8,35,21
6603,15,35,1,15,15,15
2465,12,10,1,12,12,12
4014,11,27,1,11,11,11
4772,16,115,1,16,16,16
2303,92,356,4,73,149,98
6165,33,1586,1,33,33,33
1839,4,52,1,4,4,4
375,12,38,1,12,12,12
4941,4,486,4,4,282,101
5487,5,71,1,5,5,5
4799,5,227,1,5,5,5
3790,5,178,1,5,5,5
3948,9,342,6,9,195,51
413,11,11,1,11,11,11
1187,28,36,1,28,28,28
6830,8,760,2,8,117,62
1193,36,54,1,36,36,36
407,11,2290,23,11,1018,165
6824,4,40,1,4,4,4
3784,11,38,1,11,11,11
4955,11,35,1,11,11,11
5493,35,50,1,35,35,35
1805,3,46,1,3,3,3
349,5,277,1,5,5,5
3974,7,222,1,7,7,7
3960,5,57,1,5,5,5
6818,4,530,1,4,4,4
1811,9,48,1,9,9,9
4969,9,23,1,9,9,9
6819,46,544,1,46,46,46
3961,6,258,1,6,6,6
4968,18,424,1,18,18,18
1810,4,208,1,4,4,4
348,10,365,5,4,174,57
1804,7,31,1,7,7,7
3975,10,557,1,10,10,10
3785,9,57,1,9,9,9
6825,1,116,1,1,1,1
406,5,321,1,5,5,5
1192,13,440,1,13,13,13
360,11,40,2,11,28,19
5492,28,327,2,18,28,23
4954,5,51,1,5,5,5
4798,5,1358,1,5,5,5
5486,2,52,1,2,2,2
4940,7,803,1,7,7,7
374,3,74,1,3,3,3
1838,3,506,1,3,3,3
6831,5,2236,1,5,5,5
1186,7,465,1,7,7,7
412,10,125,1,10,10,10
3949,4,12,1,4,4,4
3791,17,51,2,17,23,20
4015,7,29,3,7,45,23
2464,12,422,1,12,12,12
6602,27,33,1,27,27,27
6164,11,76,1,11,11,11
2302,18,78,1,18,18,18
4773,8,167,1,8,8,8
5479,11,1872,4,7,39,20
2316,26,520,3,26,65,51
3008,7,206,1,7,7,7
4767,9,1033,1,9,9,9
6170,15,50,1,15,15,15
6616,9,13,1,9,9,9
1179,24,67,1,24,24,24
4001,7,200,1,7,7,7
2470,13,72,1,13,13,13
4029,10,16,1,10,10,10
3746,18,655,1,18,18,18
2458,9,476,1,9,9,9
5337,8,20,1,8,8,8
5451,24,204,1,24,24,24
4997,5,117,1,5,5,5
3020,7,82,1,7,7,7
7246,7,1941,1,7,7,7
1637,9,430,1,9,9,9
6158,10,235,1,10,10,10
7252,12,460,2,12,100,56
1623,4,10,1,4,4,4
5445,9,46,1,9,9,9
4983,15,77,1,15,15,15
3034,13,2178,1,13,13,13
3752,15,494,1,15,15,15
5323,9,1272,1,9,9,9
1145,7,265,1,7,7,7
5874,5,28,1,5,5,5
638,23,807,5,23,90,63
2869,14,123,1,14,14,14
5860,14,343,1,14,14,14
5690,16,264,2,16,38,27
5848,13,190,2,13,31,22
7087,12,538,1,12,12,12
6399,3,228,1,3,3,3
162,8,2022,2,8,109,58
1390,8,19,1,8,8,8
604,10,274,1,10,10,10
3587,7,352,1,7,7,7
2841,63,416,1,63,63,63
2699,11,254,1,11,11,11
3593,6,234,1,6,6,6
2855,12,835,1,12,12,12
610,46,139,1,46,46,46
1384,6,158,2,6,236,121
88,9,70,2,9,17,13
7093,7,581,1,7,7,7
176,12,43,1,12,12,12
5684,11,61,1,11,11,11
4571,13,227,1,13,13,13
2100,14,1025,1,14,14,14
6366,3,44,1,3,3,3
1409,10,14,1,10,10,10
7078,3,4031,1,3,3,3
823,13,51,1,13,13,13
63,5,1303,1,5,5,5
6400,3,41,1,3,3,3
5109,44,111,1,44,44,44
2666,8,7,1,8,8,8
3578,9,68,1,9,9,9
4217,4,232,1,4,4,4
2672,13,243,6,13,87,53
4203,24,221,1,24,24,24
837,9,602,10,9,167,62
6414,3,159,1,3,3,3
77,15,47,1,15,15,15
6372,1,991,1,1,1,1
189,13,162,1,13,13,13
4565,9,233,3,9,78,40
2114,10,52,1,10,10,10
1435,7,112,1,7,7,7
7044,6,107,2,6,43,24
3222,4,1,1,4,4,4
5653,6,43,1,6,6,6
5135,3,555,1,3,3,3
3544,15,14,1,15,15,15
2882,16,48,1,16,16,16
1353,12,114,1,12,12,12
1347,9,32,1,9,9,9
6428,8,1166,3,8,58,36
5121,5,1224,4,5,863,350
3550,14,75,2,14,38,26
2896,7,1846,8,7,179,64
4559,10,1106,9,10,76,35
3236,26,92,3,26,86,65
2128,5,165,1,5,5,5
5647,6,36,1,6,6,6
1421,4,105,1,4,4,4
7050,4,275,1,4,4,4
5900,18,337,1,18,18,18
2909,5,2192,2,5,178,91
994,7,522,8,7,166,66
980,19,1294,3,19,66,47
758,11,444,3,6,26,14
5914,14,24,1,14,14,14
3395,4,54,1,4,4,4
1582,16,222,1,16,16,16
770,12,545,9,12,224,86
5082,12,29,1,12,12,12
2935,4,65,1,4,4,4
5096,14,1129,1,14,14,14
2921,13,73,1,13,13,13
4388,7,640,2,7,221,114
764,4,1799,1,4,4,4
1596,11,411,3,11,41,22
3381,9,158,1,9,9,9
5928,3,246,1,3,3,3
2074,7,49,1,7,7,7
4405,13,11,1,13,13,13
6212,13,298,1,13,13,13
6574,7,1414,1,7,7,7
957,4,404,1,4,4,4
4363,3,22,1,3,3,3
2712,11,31,1,11,11,11
4377,13,199,1,13,13,13
3418,3,3,1,3,3,3
2706,8,25,1,8,8,8
5069,8,18,1,8,8,8
6560,2,208,1,2,2,2
943,26,75,2,26,38,32
7118,15,242,1,15,15,15
1569,6,219,3,6,160,58
6206,15,114,1,15,15,15
2060,8,15,1,8,8,8
4411,21,83,1,21,21,21
7130,12,57,1,12,12,12
1541,6,461,1,6,6,6
5727,4,581,5,4,90,44
2048,13,46,1,13,13,13
3356,7,160,1,7,7,7
4439,5,42,1,5,5,5
3430,8,839,1,8,8,8
5041,1,34,1,1,1,1
6548,12,59,1,12,12,12
1227,10,266,1,10,10,10
1233,8,2330,2,8,97,52
3424,5,428,1,5,5,5
5055,12,106,1,12,12,12
5733,20,197,1,20,20,20
3342,27,320,1,27,27,27
7124,11,188,1,11,11,11
1555,20,94,7,19,56,32
3815,15,949,2,15,94,54
1964,41,130,2,29,41,35
228,14,401,1,14,14,14
1970,9,280,2,9,40,24
4808,18,34,1,18,18,18
3801,14,1041,1,14,14,14
6979,11,1958,1,11,11,11
5280,24,130,2,17,24,20
3829,6,206,1,6,6,6
572,6,341,2,6,24,15
6789,4,923,1,4,4,4
6951,12,148,1,12,12,12
1958,12,47,1,12,12,12
214,17,2079,1,17,17,17
1780,4,15,1,4,4,4
4820,18,199,3,18,113,72
2289,21,267,1,21,21,21
3197,6,44,1,6,6,6
4834,14,462,7,14,147,57
3183,11,536,1,11,11,11
1794,3,32,1,3,3,3
200,54,856,1,54,54,54
566,11,165,5,11,79,44
6945,4,261,2,4,31,17
5294,13,318,1,13,13,13
2510,14,137,1,14,14,14
4161,9,611,1,9,9,9
1019,39,866,4,39,101,60
6776,2,340,1,2,2,2
6010,9,32,1,9,9,9
4607,9,36,1,9,9,9
3168,6,682,5,6,84,38
2276,10,57,1,10,10,10
5519,33,153,1,33,33,33
4613,11,141,1,11,11,11
2262,28,1236,3,28,153,70
6004,18,43,2,18,52,35
599,137,136,3,137,285,189
6762,21,22,1,21,21,21
2504,22,70,3,9,25,18
4175,13,139,1,13,13,13
6992,6,50,3,6,44,31
1025,15,270,1,15,15,15
5243,11,537,1,11,11,11
3632,5,42,1,5,5,5
3154,29,425,6,19,32,25
5525,40,71,1,40,40,40
1743,96,126,1,96,96,96
6038,11,88,1,11,11,11
1757,4,59,2,4,19,11
3140,3,909,4,3,29,21
5531,8,116,1,8,8,8
5257,8,142,3,8,52,31
2538,10,41,1,10,10,10
3626,2,8,1,2,2,2
4149,12,389,1,12,12,12
6986,15,11,1,15,15,15
1031,25,518,1,25,25,25
1999,9,127,1,9,9,9
1741,7,243,1,7,7,7
5527,4,388,1,4,4,4
2248,15,45,2,15,32,23
3156,30,683,2,30,137,83
4639,15,1980,2,15,28,21
3630,5,41,1,5,5,5
5241,16,1397,1,16,16,16
6748,18,20,1,18,18,18
1027,9,269,1,9,9,9
6990,5,1099,2,5,28,16
6984,5,25,1,5,5,5
3624,4,118,1,4,4,4
5255,4,40,1,4,4,4
5533,22,59,1,22,22,22
3142,4,527,1,4,4,4
1755,11,112,1,11,11,11
2274,8,77,1,8,8,8
4605,17,428,3,17,267,104
6012,7,148,1,7,7,7
6774,3,29,1,3,3,3
4163,4,71,1,4,4,4
2512,16,92,1,16,16,16
4177,16,56,1,16,16,16
3618,4,18,1,4,4,4
2506,9,65,1,9,9,9
5269,8,33,1,8,8,8
6760,14,459,2,14,72,43
1769,16,39,1,16,16,16
6006,21,221,1,21,21,21
2260,15,40,1,15,15,15
4611,11,13,1,11,11,11
3195,6,571,5,6,148,51
4822,14,36,1,14,14,14
1782,8,154,1,8,8,8
216,4,192,1,4,4,4
6953,8,167,1,8,8,8
570,49,349,1,49,49,49
5282,9,434,1,9,9,9
5296,5,171,1,5,5,5
4188,12,49,1,12,12,12
6947,15,62,1,15,15,15
202,17,158,1,17,17,17
1796,14,229,4,14,152,85
3181,6,87,1,6,6,6
4836,8,121,1,8,8,8
1966,12,318,2,12,357,184
3817,5,1686,2,5,17,11
558,22,692,5,22,90,54
3803,14,18,1,14,14,14
1972,20,42,1,20,20,20
969,7,332,1,7,7,7
1225,21,158,1,21,21,21
5043,6,762,1,6,6,6
3432,24,354,1,24,24,24
3354,8,52,1,8,8,8
5725,15,38,1,15,15,15
1543,11,84,1,11,11,11
7132,11,736,12,6,72,28
6238,16,130,1,16,16,16
1557,5,45,1,5,5,5
7126,5,161,1,5,5,5
3340,10,264,1,10,10,10
5731,5,128,1,5,5,5
5057,4,356,1,4,4,4
2738,23,73,2,23,39,31
3426,1,102,1,1,1,1
4349,4,173,1,4,4,4
2710,16,9,1,16,16,16
4361,8,309,1,8,8,8
955,19,176,1,19,19,19
1219,7,35,1,7,7,7
6576,5,128,6,5,62,26
6210,7,41,2,7,31,19
4407,4,695,1,4,4,4
3368,7,54,1,7,7,7
2076,26,180,1,26,26,26
5719,11,129,1,11,11,11
4413,7,295,1,7,7,7
2062,16,758,2,16,30,23
6204,13,386,2,13,48,30
941,19,1562,18,18,88,36
799,15,260,2,15,29,22
6562,5,136,1,5,5,5
2704,9,24,1,9,9,9
4375,4,56,1,4,4,4
2937,6,758,1,6,6,6
5080,17,141,1,17,17,17
772,33,662,7,33,485,176
6589,11,200,1,11,11,11
1580,5,411,1,5,5,5
2089,13,228,5,12,36,18
3397,4,587,1,4,4,4
3383,8,442,1,8,8,8
1594,12,845,7,12,274,78
2923,8,175,1,8,8,8
5094,10,829,1,10,10,10
996,5,92,1,5,5,5
5902,40,379,1,40,40,40
5916,14,75,2,14,20,17
982,13,785,4,13,177,72
1351,17,202,1,17,17,17
2880,17,1508,1,17,17,17
4229,39,380,1,39,39,39
3546,39,58,1,39,39,39
2658,8,172,1,8,8,8
5137,15,85,1,15,15,15
5651,9,48,2,9,36,22
3220,8,161,1,8,8,8
5889,11,913,2,11,31,21
7046,34,988,1,34,34,34
1437,8,869,1,8,8,8
6358,20,127,3,20,85,58
7052,19,247,1,19,19,19
1423,6,142,1,6,6,6
5645,13,785,1,13,13,13
3234,5,108,1,5,5,5
2894,5,330,3,5,33,17
3552,22,72,2,22,29,25
5123,12,101,1,12,12,12
49,4,1016,1,4,4,4
1345,3,51,1,3,3,3
809,8,32,1,8,8,8
4215,4,16,1,4,4,4
2664,9,392,1,9,9,9
6402,13,75,1,13,13,13
61,8,30,1,8,8,8
6364,8,813,1,8,8,8
2102,10,143,1,10,10,10
4573,15,43,2,15,23,19
5679,9,99,1,9,9,9
2116,9,55,1,9,9,9
3208,8,47,1,8,8,8
4567,11,20,1,11,11,11
6370,1,60,1,1,1,1
75,11,879,1,11,11,11
6416,8,16,1,8,8,8
1379,12,708,4,12,69,46
835,16,823,1,16,16,16
4201,8,1049,1,8,8,8
2670,9,30,1,9,9,9
2843,31,116,1,31,31,31
3585,7,759,1,7,7,7
606,5,1159,1,5,5,5
1392,2,125,1,2,2,2
160,17,21,2,17,35,26
7085,11,1260,1,11,11,11
5692,9,95,1,9,9,9
4598,12,1051,1,12,12,12
5686,9,38,2,9,118,63
174,6,970,1,6,6,6
7091,13,1019,2,13,41,27
1386,21,1632,1,21,21,21
612,5,64,1,5,5,5
2857,17,333,1,17,17,17
3591,3,29,1,3,3,3
5876,11,460,1,11,11,11
148,5,77,1,5,5,5
5862,8,263,2,8,26,17
1635,8,103,2,8,134,71
7244,5,676,1,5,5,5
3022,44,761,1,44,44,44
4995,7,1000,1,7,7,7
5453,8,17,1,8,8,8
5335,11,655,1,11,11,11
3744,87,183,1,87,87,87
1153,1,368,3,1,54,36
1147,10,466,1,10,10,10
6628,7,847,2,7,30,18
5321,6,88,2,6,30,18
3988,6,16,1,6,6,6
3750,22,130,1,22,22,22
4759,9,89,1,9,9,9
3036,6,461,2,6,126,66
4981,11,6,1,11,11,11
2328,12,76,1,12,12,12
5447,23,141,1,23,23,23
1621,9,1423,5,9,730,368
7250,9,1422,2,9,286,147
4771,1,66,1,1,1,1
2300,12,125,2,12,23,17
6166,25,836,1,25,25,25
1609,20,22,1,20,20,20
6600,7,782,1,7,7,7
5309,9,36,1,9,9,9
2466,13,185,1,13,13,13
3778,7,330,2,7,113,60
4017,10,30,1,10,10,10
2472,21,150,1,21,21,21
4003,14,440,2,14,72,43
6614,5,121,1,5,5,5
6172,6,9,1,6,6,6
389,20,646,1,20,20,20
4765,10,62,1,10,10,10
2314,9,13,1,9,9,9
4956,3,24,1,3,3,3
5490,16,313,1,16,16,16
6199,12,31,1,12,12,12
362,13,267,2,13,30,21
1190,12,149,1,12,12,12
404,21,640,2,21,24,22
6827,26,55,1,26,26,26
3787,9,180,1,9,9,9
2499,11,113,2,11,62,36
3793,14,99,1,14,14,14
410,32,101,1,32,32,32
1184,1,513,2,1,501,251
6833,25,973,7,21,93,57
376,10,46,1,10,10,10
4942,14,294,1,14,14,14
5484,13,31,1,13,13,13
1812,21,521,1,21,21,21
3963,16,533,1,16,16,16
438,8,2323,2,8,62,35
3977,7,187,1,7,7,7
1806,14,26,1,14,14,14
3976,5,98,2,5,47,26
1807,14,1178,1,14,14,14
1813,5,47,1,5,5,5
439,18,201,2,18,57,37
3962,15,81,1,15,15,15
6832,4,345,1,4,4,4
411,6,520,1,6,6,6
3792,15,546,1,15,15,15
5485,5,541,2,5,45,25
4943,9,118,1,9,9,9
377,7,1253,5,7,146,89
363,13,440,1,13,13,13
6198,19,426,1,19,19,19
5491,13,86,1,13,13,13
4957,11,297,1,11,11,11
2498,13,1171,2,13,63,38
3786,7,34,1,7,7,7
6826,4,148,1,4,4,4
405,15,1639,2,2,15,8
1191,6,235,1,6,6,6
6615,4,1487,1,4,4,4
4002,11,352,3,11,93,61
2473,12,391,8,12,75,49
2315,11,28,1,11,11,11
4764,16,832,2,6,16,11
388,17,388,2,17,38,27
6173,4,44,1,4,4,4
1608,7,112,1,7,7,7
6167,102,1344,1,102,102,102
2301,9,71,1,9,9,9
4770,26,108,1,26,26,26
4016,19,43,1,19,19,19
3779,9,397,1,9,9,9
2467,10,315,2,10,43,26
5308,19,21,1,19,19,19
6601,41,2183,2,37,41,39
3751,4,1308,1,4,4,4
3989,10,91,1,10,10,10
5320,50,17,1,50,50,50
6629,12,552,1,12,12,12
1146,39,1029,4,39,101,60
7251,13,2748,2,13,177,95
1620,18,717,1,18,18,18
5446,14,232,2,14,19,16
2329,10,59,1,10,10,10
4980,14,298,4,14,89,43
3037,6,374,3,6,189,76
4758,7,18,1,7,7,7
5452,6,13,1,6,6,6
4994,5,10,1,5,5,5
3023,6,118,1,6,6,6
7245,17,125,1,17,17,17
1634,7,70,2,7,308,157
1152,11,689,1,11,11,11
3745,24,35,1,24,24,24
5334,4,85,7,4,78,31
5863,38,236,2,38,78,58
5877,9,1517,1,9,9,9
7090,9,203,1,9,9,9
175,10,327,1,10,10,10
5687,14,913,5,14,48,29
4599,9,202,1,9,9,9
3590,5,177,1,5,5,5
2856,13,868,1,13,13,13
613,7,239,1,7,7,7
1387,11,46,1,11,11,11
1393,6,61,1,6,6,6
607,2,59,1,2,2,2
3584,4,538,1,4,4,4
2842,73,1379,1,73,73,73
5693,10,1559,2,10,31,20
7084,14,494,1,14,14,14
161,5,815,1,5,5,5
6371,8,18,1,8,8,8
4566,16,1077,1,16,16,16
3209,10,55,1,10,10,10
2117,28,29,2,28,42,35
5678,10,59,2,10,42,26
2671,16,164,1,16,16,16
4200,8,531,1,8,8,8
834,11,427,1,11,11,11
1378,9,19,1,9,9,9
74,12,36,1,12,12,12
6417,8,239,2,8,18,13
820,12,316,1,12,12,12
6403,11,403,1,11,11,11
60,23,32,1,23,23,23
2665,9,146,1,9,9,9
4214,14,1214,1,14,14,14
4572,14,270,2,14,20,17
2103,12,380,1,12,12,12
6365,5,279,1,5,5,5
3235,5,204,1,5,5,5
5644,7,68,1,7,7,7
1422,13,88,1,13,13,13
7053,1,13,1,1,1,1
808,16,28,2,16,33,24
1344,4,224,2,4,87,45
48,4,49,1,4,4,4
5122,21,22,1,21,21,21
3553,12,105,1,12,12,12
2895,8,886,1,8,8,8
5136,48,581,2,48,103,75
2659,11,65,1,11,11,11
3547,29,185,1,29,29,29
4228,6,228,1,6,6,6
2881,14,320,1,14,14,14
1350,12,639,1,12,12,12
6359,4,96,1,4,4,4
1436,10,159,1,10,10,10
7047,5,168,2,5,56,30
5888,10,951,1,10,10,10
3221,5,94,2,5,45,25
5650,19,335,1,19,19,19
5917,9,43,2,9,96,52
983,11,60,1,11,11,11
997,5,71,1,5,5,5
5903,3,146,1,3,3,3
1595,20,786,1,20,20,20
3382,6,662,1,6,6,6
5095,13,83,2,13,13,13
2922,12,252,1,12,12,12
767,38,570,4,38,110,79
6588,17,25,1,17,17,17
773,1,54,2,1,19,10
5081,14,194,2,14,38,26
2936,16,2740,2,16,36,26
3396,7,343,1,7,7,7
2088,19,525,1,19,19,19
1581,11,429,1,11,11,11
6205,6,484,4,6,156,72
2063,11,35,2,11,29,20
4412,8,1119,1,8,8,8
4374,5,24,1,5,5,5
2705,22,161,1,22,22,22
6563,19,73,2,19,60,39
798,26,75,2,26,38,32
940,16,131,2,16,39,27
6577,24,84,1,24,24,24
1218,17,526,3,17,73,40
954,11,169,5,11,79,44
4360,7,184,1,7,7,7
2711,9,15,1,9,9,9
5718,14,1542,5,14,43,32
2077,12,11,1,12,12,12
3369,5,72,1,5,5,5
4406,15,637,1,15,15,15
6211,11,94,1,11,11,11
5730,18,98,1,18,18,18
3341,22,1068,1,22,22,22
7127,12,569,1,12,12,12
1556,22,866,2,22,185,103
6239,7,12,1,7,7,7
1230,12,345,1,12,12,12
4348,4,28,1,4,4,4
3427,8,599,1,8,8,8
2739,12,56,1,12,12,12
5056,6,244,1,6,6,6
3433,15,1189,2,15,74,44
5042,7,94,1,7,7,7
1224,14,40,1,14,14,14
968,14,71,1,14,14,14
7133,5,400,1,5,5,5
1542,25,554,1,25,25,25
5724,8,168,1,8,8,8
3355,22,1029,1,22,22,22
3802,5,18,1,5,5,5
559,18,169,1,18,18,18
1973,12,55,1,12,12,12
1967,16,51,1,16,16,16
3816,4,98,1,4,4,4
565,1,177,2,1,19,10
6946,4,10,1,4,4,4
4189,11,212,3,11,185,100
5297,4,21,1,4,4,4
4837,20,313,1,20,20,20
3180,12,351,1,12,12,12
1797,7,79,1,7,7,7
203,13,154,1,13,13,13
217,29,116,1,29,29,29
1783,12,136,1,12,12,12
4823,14,105,1,14,14,14
3194,12,125,1,12,12,12
5283,6,576,2,6,70,38
571,12,247,2,12,27,19
6952,12,471,1,12,12,12
6761,11,130,1,11,11,11
5268,4,41,1,4,4,4
2507,12,123,1,12,12,12
3619,4,53,1,4,4,4
4176,7,64,1,7,7,7
4610,14,624,3,14,23,18
2261,8,17,1,8,8,8
6007,10,14,1,10,10,10
1768,6,251,1,6,6,6
6013,2,95,1,2,2,2
4604,13,2203,1,13,13,13
2275,7,16,1,7,7,7
2513,14,2994,1,14,14,14
4162,11,111,1,11,11,11
